LocationID,Portfolio,State,County,PostalCode,Building Value,Other Value,Contents Value,Time Element Value,Occupancy Code,Construction Code,Stories,Year Built,AAL
33440,2,IL,Fulton,61544,1012601,98825,960424,1109907,ATC-37,MS00,5,1951,12599.75772
33441,2,PA,Fulton,17228,884888,95986,3165298,4306865,ATC-38,CN10,8,1965,8114.91552
33442,2,NY,Fulton,12078,4166427,94083,3338340,1390390,ATC-37,CN10,1,2008,6472.2528
33443,2,NY,Fulton,12032,343084,27537,637047,961262,ATC-37,MS00,3,1989,5847.7221
33444,2,OH,Gallia,45623,7972913,33452,4229837,7664712,ATC-38,CN10,8,1999,15920.7312
33445,2,OH,Geauga,44072,8070438,20366,3273249,3504245,ATC-38,CN10,10,2012,9515.71072
33446,2,OH,Geauga,44064,2810721,56829,1381204,2475117,ATC-37,CN10,5,2009,9682.37424
33447,2,MI,Genesee,48480,8613798,45402,2131438,9870807,ATC-37,CN10,3,1962,27273.1074
33448,2,MI,Genesee,48505,4977917,68686,1612645,7243377,ATC-37,CN10,3,1977,36702.93
33449,2,MI,Genesee,48532,1999007,14640,1720510,5613572,ATC-37,CN00,6,1959,33315.30616
33450,2,NJ,Gloucester,8322,9536295,72301,3498835,4211028,ATC-37,CN10,3,1973,62346.4524
33451,2,TX,Gonzales,78629,723664,84115,1093583,404927,ATC-37,MS00,4,1961,19926.33696
33452,2,TX,Gonzales,78677,2497355,14272,3362636,1629526,ATC-37,CN00,Over 10,2017,17288.72986
33453,2,CO,Grand,80459,8243270,16624,3316706,2822730,ATC-37,CN10,2,1978,41470.0704
33454,2,WI,Green Lake,53926,439804,13734,443346,809318,ATC-38,MS00,2,1984,8258.01768
33455,2,OH,Greene,45431,7962795,92747,1442057,5983103,ATC-38,CN00,5,1961,50157.47448
33456,2,CO,Gunnison,81434,1835142,32598,515462,419391,ATC-37,MS00,5,2007,16142.93568
33457,2,OH,Hamilton,45296,9541953,99961,4477633,4105984,ATC-37,CN00,10,1984,43741.2744
33458,2,OH,Hamilton,45235,3069042,49169,969640,5872859,ATC-37,CN10,5+,1970,10757.5668
33459,2,NY,Hamilton,12164,6932892,42674,514440,6417729,ATC-38,CN10,6,2005,18024.42456
33460,2,MA,Hampshire,1082,7163788,75539,4756659,9787235,ATC-37,CN00,6,1997,52933.22703
33461,2,MA,Hampshire,1066,2609582,83534,864160,5563740,ATC-37,CN00,6,1961,26596.88266
33462,2,TX,Hardin,77376,3317745,57416,4670239,3249063,ATC-37,CN10,Over 10,2016,26022.44275
33463,2,TX,Harris,77299,1803917,89428,1722517,244532,ATC-37,MS00,5,2006,22235.86944
33464,2,TX,Harris,77339,3126117,13566,3624625,2350168,ATC-38,CN10,3,1979,13124.84544
33465,2,TX,Harris,77018,1621632,76413,242443,1763766,ATC-38,MS00,5,1983,17780.4192
33466,2,TX,Harris,77023,1567623,57651,453414,2476230,ATC-38,CN10,5,1977,17709.52118
33467,2,TX,Harris,77027,8045634,87778,2852374,4494870,ATC-37,CN10,2,1981,18576.7872
33468,2,TX,Harris,77051,1403796,79911,1702547,6726192,ATC-37,CN10,5,1967,12846.53002
33469,2,TX,Harris,77090,1838319,76637,247996,744717,ATC-38,MS00,2,2011,12281.99386
33470,2,TX,Harris,77008,7896092,82716,1299748,5080505,ATC-37,CN10,1,1952,62031.14352
33471,2,TX,Harrison,75688,1216353,70354,1969121,3612041,ATC-37,CN10,3,1973,19779.46272
33472,2,OH,Harrison,43976,1212001,59976,745369,529528,ATC-38,MS00,2,1980,8404.6842
33473,2,TX,Hidalgo,78501,3239839,98571,1167240,6842135,ATC-38,CN00,6,1994,24511.2156
33474,2,TX,Hockley,79367,6461974,22608,1613756,8623425,ATC-37,CN10,8,1971,38526.94195
33475,2,TX,Hood,76049,6683703,56083,153869,3692673,ATC-37,CN00,2,1968,30488.62464
33476,2,OH,Huron,44847,307886,46728,1138744,989807,ATC-37,MS00,5+,1981,7449.495
33477,2,PA,Indiana,15720,7767117,96202,492451,374751,ATC-37,CN00,5+,1958,18857.92536
33478,2,PA,Indiana,15727,7313933,79098,3267107,6341053,ATC-37,CN10,5+,1979,36722.57256
33479,2,PA,Indiana,15750,6261614,58292,2848265,9002846,ATC-38,CN10,3,1981,18171.017
33480,2,IL,Iroquois,60912,6320073,79246,4341425,8470513,ATC-37,CN00,8,1977,20287.08739
33481,2,CO,Jackson,80473,2504556,89955,3531224,6020824,ATC-37,CN10,4,1952,31483.88093
33482,2,CO,Jefferson,80002,5509542,72425,4741930,2094622,ATC-38,CN00,Over 10,1981,11921.77824
33483,2,OH,Jefferson,43970,6617239,13999,453429,1338747,ATC-38,CN00,Over 10,1954,16172.95488
33484,2,OH,Jefferson,43939,8209289,82591,2754140,2538986,ATC-37,CN10,8,2018,26083.21152
33485,2,PA,Jefferson,15784,1198928,91112,2728095,3645406,ATC-37,CN10,5,1976,16553.24856
33486,2,NY,Jefferson,13659,1509482,39696,3555134,5510059,ATC-38,CN00,5,2000,25792.92153
33487,2,NY,Jefferson,13685,1270391,84324,714183,1410385,ATC-38,MS00,6,2017,15030.50256
33488,2,TX,Jim Wells,78342,495653,19602,1043315,1427141,ATC-37,MS00,4,2003,8598.84768
33489,2,IL,Jo Daviess,61028,8454061,55821,4889614,9987720,ATC-38,CN10,8,1998,20580.75008
33490,2,MI,Kalamazoo,49012,1043546,59033,1177135,831489,ATC-37,MS00,5+,1982,20533.9398
33491,2,MI,Kalkaska,49646,1376149,99504,1402102,9547185,ATC-37,CN10,2,1970,16400.9208
33492,2,IL,Kane,60118,836944,11041,784741,745561,ATC-37,MS00,6,1972,12557.35536
33493,2,IL,Kankakee,60969,749712,60795,3895353,2359767,ATC-38,CN10,4,1983,20984.91219
33494,2,TX,Kaufman,75142,8647973,34243,3645665,4851717,ATC-38,CN00,3,2012,16492.41408
33495,2,IL,Kendall,60537,9203410,85898,4990953,2111031,ATC-37,CN00,6,1958,58418.56469
33496,2,NY,Kings,11214,1567661,79367,1899507,1943963,ATC-38,MS00,3,2010,26090.8465
33497,2,NY,Kings,11231,8076824,28169,3232065,5177963,ATC-38,CN00,6,1997,13377.16701
33498,2,CO,Kit Carson,80805,8397527,42225,3934550,7410254,ATC-38,CN00,2,1982,23741.4672
33499,2,OH,Knox,43037,6318581,41066,375921,4652543,ATC-38,CN10,8,2016,14576.78208
33500,2,OH,Knox,43048,7985082,12981,4454961,1823958,ATC-37,CN10,Over 10,1971,27411.80544
33501,2,TX,Lamb,79369,3706140,31180,3518386,1406795,ATC-37,CN10,4,2016,7484.400864
33502,2,TX,Lee,78947,1290841,96531,1073478,1314414,ATC-37,MS00,2,1999,29900.09088
33503,2,MI,Leelanau,49682,587120,46840,4810564,1335905,ATC-37,CN10,10,2010,9546.844032
33504,2,PA,Lehigh,18031,545891,59919,1266910,668793,ATC-38,MS00,5,1957,18298.8936
33505,2,OH,Licking,43071,9645064,53089,2755284,3495816,ATC-38,CN10,4,1990,28708.6554
33506,2,TX,Limestone,76687,8592246,57655,841353,9509448,ATC-37,CN10,5,2007,32833.21306
33507,2,NY,Livingston,14545,9597731,17129,3178514,4170111,ATC-38,CN00,10,1950,14656.45104
33508,2,NY,Livingston,14414,6132024,18839,1496693,9641860,ATC-38,CN10,5,2000,28008.85392
33509,2,NY,Livingston,14510,5319872,44384,909083,4233838,ATC-38,CN00,10,2005,6052.133952
33510,2,CO,Logan,80726,1295315,92906,916947,1745315,ATC-38,MS00,1,1957,25663.86029
33511,2,CO,Logan,80728,6621582,66567,719571,313242,ATC-37,CN10,5,1957,30019.10026
33512,2,OH,Lucas,43666,5023874,47946,2039999,283089,ATC-38,CN10,5+,1976,23959.50192
33513,2,OH,Lucas,43547,1860967,99994,784244,897167,ATC-37,MS00,6,1959,26225.0784
33514,2,PA,Luzerne,18201,975091,74374,267411,1148762,ATC-37,MS00,6,2007,11835.0624
33515,2,MI,Macomb,48089,1953944,85877,1097469,3449371,ATC-38,CN10,5,1986,19562.38317
33516,2,MI,Macomb,48095,880056,42226,3496414,9251017,ATC-38,CN00,5,1955,48718.85713
33517,2,IL,Madison,62060,418815,34613,1180196,1179888,ATC-38,MS00,4,1994,9284.5896
33518,2,OH,Madison,43162,916390,95115,541009,849501,ATC-38,MS00,5+,1956,14412.09
33519,2,OH,Mahoning,44436,208359,81912,1075186,1232602,ATC-37,MS00,1,1977,17147.1894
33520,2,MI,Manistee,49689,8512728,92819,180428,9581724,ATC-38,CN00,6,1987,54552.06603
33521,2,MI,Marquette,49841,3027489,81351,1280893,6669867,ATC-37,CN00,4,1992,32847.012
33522,2,TX,Matagorda,77428,1019021,45329,2914071,9134429,ATC-37,CN10,6,2016,22659.0048
33523,2,IL,Mchenry,60021,1339674,13739,4520731,4577035,ATC-38,CN10,1,1972,41386.66884
33524,2,TX,Menard,76859,838704,10477,1401695,1235871,ATC-37,MS00,5,1964,30125.49408
33525,2,PA,Mercer,16121,1208223,91362,389774,145954,ATC-38,MS00,3,1950,9690.45264
33526,2,MA,Middlesex,1888,8620398,49619,2929668,3012806,ATC-38,CN00,5+,1957,14203.34125
33527,2,PA,Mifflin,17044,7982040,64716,3165406,9381910,ATC-37,CN10,1,1953,74138.6592
33528,2,TX,Mills,76880,8531047,10562,1945985,9498704,ATC-38,CN00,8,1994,19186.84608
33529,2,WI,Milwaukee,53110,6516664,52866,2596076,3548946,ATC-38,CN10,10,2014,26853.13382
33530,2,WI,Milwaukee,53214,9360523,35988,3007638,9301985,ATC-37,CN10,3,1976,57304.19376
33531,2,NJ,Monmouth,7758,3128829,16096,888339,6026513,ATC-37,CN10,8,2006,6438.25728
33532,2,NJ,Monmouth,7763,1781106,31470,1497178,623973,ATC-38,MS00,1,1999,17308.3988
33533,2,NY,Monroe,14534,8735349,22310,3298187,288940,ATC-38,CN00,3,1999,22220.6148
33534,2,PA,Monroe,18301,3069307,58189,3502787,9434613,ATC-37,CN00,3,1967,57833.6256
33535,2,OH,Montgomery,45345,6644359,20632,1203603,3365870,ATC-38,CN00,10,1957,10785.08544
33536,2,OH,Montgomery,45416,1438768,57783,1064378,194124,ATC-37,MS00,1,1983,18183.3498
33537,2,PA,Montgomery,19453,1682511,49652,4007691,1638140,ATC-37,CN00,5+,1986,19920.5838
33538,2,NY,Montgomery,12177,9485309,76748,2290696,558845,ATC-37,CN10,2,1986,33511.3146
33539,2,NY,Montgomery,12069,1863416,17562,1993605,821591,ATC-38,MS00,5+,1999,12679.6698
33540,2,NJ,Morris,7885,1179894,67560,4774380,7696819,ATC-38,CN10,Over 10,1952,26339.81376
33541,2,NY,New York,10013,671938,10493,1622404,1211609,ATC-37,MS00,5+,1951,22786.55712
33542,2,NY,New York,10021,566946,20675,1111745,1945412,ATC-37,MS00,1,1991,21649.98132
33543,2,NY,New York,10044,1152489,84265,2567945,9513358,ATC-37,CN10,2,1987,11986.2513
33544,2,NY,New York,10075,4892078,13345,4948108,8266335,ATC-38,CN00,Over 10,2002,31311.12845
33545,2,NY,Niagara,14305,1959114,39481,105432,1291082,ATC-37,MS00,4,2017,7333.43544
33546,2,MA,Norfolk,2269,4097177,34939,1546291,6544393,ATC-38,CN10,5+,1989,19800.936
33547,2,MA,Norfolk,2032,968756,22075,1116012,1049795,ATC-38,MS00,5,2014,6818.33808
33548,2,PA,Northampton,18055,6221940,84800,4929948,374735,ATC-37,CN10,10,1992,27867.4152
33549,2,PA,Northumberland,17772,7467060,42438,4386421,2280145,ATC-37,CN10,3,1998,42528.192
33550,2,TX,Nueces,78411,3091904,61984,1679438,466832,ATC-38,CN10,10,1994,5088.15168
33551,2,TX,Nueces,78413,1071180,56346,2178583,8427875,ATC-37,CN00,5+,1980,12672.70272
33552,2,MI,Oakland,48302,6972422,96460,243802,6711433,ATC-37,CN00,4,1996,13883.87583
33553,2,MI,Oakland,48309,1151516,61222,276444,358264,ATC-37,MS00,6,1968,14631.77232
33554,2,MI,Oakland,48332,1378460,51511,1545536,1855040,ATC-38,MS00,6,2009,17003.52544
33555,2,NY,Oneida,13455,1603882,25546,237000,1728651,ATC-38,MS00,1,1979,25625.72311
33556,2,NY,Onondaga,13088,1984121,96309,208317,988399,ATC-37,MS00,1,1963,15572.99779
33557,2,NY,Onondaga,13027,477115,30739,1480176,820830,ATC-37,MS00,5,1960,18201.4128
33558,2,NY,Orange,10973,1121298,63412,1476469,1606048,ATC-37,MS00,4,1971,18434.42064
33559,2,NY,Oswego,13142,3733791,42651,2033844,212703,ATC-38,CN10,10,1987,4336.55208
33560,2,WI,Ozaukee,53012,4054866,58974,550921,1080169,ATC-37,CN10,5+,1957,6824.97684
33561,2,OH,Paulding,45873,5368842,11029,2722668,5906462,ATC-38,CN10,2,1995,28018.002
33562,2,IL,Peoria,61536,6057928,65755,3678569,1976636,ATC-37,CN10,1,1958,15548.13216
33563,2,IL,Peoria,61637,6695131,20435,3762268,6179257,ATC-37,CN10,5,1954,39577.24822
33564,2,OH,Perry,43748,8414930,40448,4992097,420179,ATC-37,CN00,Over 10,2010,17750.59712
33565,2,OH,Perry,43783,5228052,55790,751395,9815847,ATC-38,CN10,5+,1975,17119.17072
33566,2,PA,Philadelphia,19194,6325774,95687,1289691,5597970,ATC-38,CN00,2,1955,31941.8928
33567,2,CO,Pitkin,81615,3180708,29926,2364631,6717677,ATC-37,CN10,2,1987,14751.5304
33568,2,MA,Plymouth,2344,9929671,96344,3720013,6277049,ATC-38,CN00,8,2011,34599.87706
33569,2,WI,Polk,54024,988838,43380,554960,9474608,ATC-38,CN10,Over 10,2009,7787.497344
33570,2,TX,Potter,79106,7928249,74338,3883828,9751217,ATC-38,CN10,6,1999,70105.92768
33571,2,TX,Potter,79174,6939188,39373,1486592,7081320,ATC-38,CN10,5,1952,60444.68702
33572,2,IL,Putnam,61335,1093049,20755,1208215,315538,ATC-37,MS00,4,2007,11605.2508
33573,2,NY,Rensselaer,12168,4713479,15029,2748556,8070235,ATC-37,CN10,10,2007,17910.48845
33574,2,NY,Rensselaer,12169,3876206,28855,1466646,6226987,ATC-38,CN00,2,1965,12526.58952
33575,2,OH,Richland,44905,5832974,90959,3059170,2584313,ATC-38,CN00,Over 10,1964,11104.71936
33576,2,TX,Robertson,77837,1750521,46447,293796,1957964,ATC-38,MS00,6,1970,23320.67328
33577,2,NY,Rockland,10977,7719710,56347,4899244,9760938,ATC-38,CN00,2,1988,60577.8453
33578,2,TX,Rusk,75691,1375496,79060,1229537,870933,ATC-37,MS00,3,1998,23463.1716
33579,2,WI,Rusk,54731,1338290,11840,3833990,2830055,ATC-38,CN10,3,2001,21157.422
33580,2,MI,Saginaw,48649,382488,62939,1641129,1603462,ATC-38,MS00,5,1960,29224.94256
33581,2,MI,Saint Clair,48032,628946,41065,1537484,1146877,ATC-37,MS00,2,1971,24352.74072
33582,2,MI,Saint Clair,48014,7987406,53408,999336,1591140,ATC-37,CN10,2,1979,28066.6056
33583,2,WI,Saint Croix,54015,1430164,64265,1787342,1976335,ATC-37,MS00,4,1971,41644.19952
33584,2,WI,Saint Croix,54016,9727549,42851,4837429,7691936,ATC-38,CN10,3,2000,49059.483
33585,2,NY,Saint Lawrence,13678,6725918,97865,305359,3818812,ATC-38,CN00,4,2010,7094.274192
33586,2,TX,San Jacinto,77331,564943,25462,1323823,1673508,ATC-38,MS00,3,1996,28414.86912
33587,2,IL,Sangamon,62708,1086864,44295,4349847,3759157,ATC-37,CN00,8,1975,29272.83638
33588,2,NY,Saratoga,12027,6214225,40946,209941,6504896,ATC-37,CN00,10,1972,33618.26074
33589,2,WI,Sauk,53561,1940637,67129,1469709,655388,ATC-38,MS00,1,1989,25003.82115
33590,2,NY,Schenectady,12056,700813,21415,3208930,3577812,ATC-37,CN00,5,2005,9731.62512
33591,2,NY,Schenectady,12307,2202370,98899,3187943,6667925,ATC-38,CN10,10,1952,31511.2991
33592,2,MI,Schoolcraft,49840,8642010,21103,4312808,1357215,ATC-38,CN10,2,1979,18919.73952
33593,2,MI,Schoolcraft,49836,1052738,14184,574146,1175343,ATC-37,MS00,6,1958,11152.98756
33594,2,PA,Schuylkill,18220,1845161,39345,172176,752283,ATC-37,MS00,4,2012,11235.86
33595,2,OH,Seneca,44818,1389758,31086,1705526,1311860,ATC-37,MS00,3,1994,29292.318
33596,2,IL,Shelby,62422,586529,96868,704951,746273,ATC-38,MS00,6,1956,8453.09916
33597,2,TX,Smith,75701,7693868,49178,3530324,4383272,ATC-38,CN00,5+,1994,50727.52008
33598,2,PA,Snyder,17882,8216794,91487,4092462,1104483,ATC-38,CN10,3,2009,21608.3616
33599,2,PA,Snyder,17086,9352480,52595,4657669,8221451,ATC-38,CN00,2,2008,17827.356
33600,2,PA,Somerset,15555,1745859,19140,276690,769160,ATC-38,MS00,1,1973,18551.6034
33601,2,OH,Stark,44707,7289503,47272,976572,1237581,ATC-38,CN10,8,1977,27506.67264
33602,2,NY,Suffolk,11778,5013498,14916,4269863,3206985,ATC-37,CN00,3,1977,27011.36592
33603,2,NY,Suffolk,11704,2749210,34278,983495,5686208,ATC-37,CN00,10,1986,6806.29752
33604,2,NY,Suffolk,11957,1928522,42404,1727747,1285164,ATC-37,MS00,3,1988,19735.99452
33605,2,NY,Suffolk,6390,5152865,74866,853946,1306755,ATC-38,CN00,1,1993,19948.7664
33606,2,NY,Sullivan,12758,2946795,58542,3718509,4011299,ATC-38,CN00,Over 10,2016,18550.33056
33607,2,NY,Sullivan,12788,4374528,71704,2370244,9175813,ATC-38,CN10,1,1994,14393.0601
33608,2,TX,Tarrant,76161,1165714,68000,1519997,746242,ATC-38,MS00,5,1975,20159.72928
33609,2,TX,Taylor,79566,1214294,66808,881663,216710,ATC-37,MS00,5+,1964,13705.776
33610,2,PA,Tioga,16917,7095153,47972,2541993,5329439,ATC-37,CN00,8,1960,28827.94944
33611,2,NY,Tioga,13736,7381300,74231,786545,9276178,ATC-37,CN10,5,1956,34055.48578
33612,2,TX,Travis,78765,7017360,25284,2975814,8919732,ATC-38,CN10,4,1996,61359.7356
33613,2,TX,Travis,78720,1524494,60819,957469,8610975,ATC-37,CN00,2,2011,10707.60672
33614,2,TX,Travis,78725,8243130,13231,852277,7981617,ATC-38,CN10,10,1977,19687.97376
33615,2,TX,Travis,78745,473120,30411,986596,407167,ATC-37,MS00,1,1974,12021.25478
33616,2,TX,Travis,73301,8237070,34867,958716,5139394,ATC-38,CN00,5,1965,18623.58091
33617,2,NY,Ulster,12449,4885218,63320,3341570,358473,ATC-38,CN10,4,1975,16812.84146
33618,2,NY,Ulster,12440,6617906,13842,2958771,7678259,ATC-38,CN10,5+,1984,27975.42036
33619,2,PA,Union,17855,7036549,77716,1182225,2759718,ATC-38,CN00,2,1986,22112.416
33620,2,WI,Washington,53086,1022437,71731,434158,1744867,ATC-37,MS00,5+,2000,18002.5615
33621,2,IL,Washington,62808,8033580,66956,2424666,1436373,ATC-38,CN10,5+,1978,28420.7022
33622,2,CO,Washington,80812,2543924,52409,699199,7525999,ATC-37,CN10,4,2019,18699.60557
33623,2,PA,Washington,15412,8654147,32441,138815,6188538,ATC-38,CN10,2,2012,24022.3056
33624,2,PA,Washington,15378,399715,34147,1038740,1351620,ATC-37,MS00,6,1963,13556.2656
33625,2,PA,Washington,15348,2907733,54415,3503609,6073367,ATC-37,CN10,2,2013,10031.2992
33626,2,MI,Wayne,48217,9965470,75958,2049408,3484033,ATC-38,CN00,8,1957,49341.18499
33627,2,MI,Wayne,48123,2689649,89758,1687830,7379514,ATC-38,CN10,5+,1990,35184.85047
33628,2,PA,Wayne,18456,1763335,21032,1506074,1800096,ATC-38,MS00,2,2004,22398.3628
33629,2,OH,Wayne,44677,872282,54146,3136906,3980121,ATC-37,CN00,1,2004,6434.764
33630,2,TX,Webb,78042,1460735,92990,1386383,1672185,ATC-38,MS00,1,1979,29223.48845
33631,2,CO,Weld,80530,8658007,19017,3083736,8215401,ATC-37,CN10,4,1987,64722.76164
33632,2,NY,Westchester,10560,5188590,13729,1581534,1942165,ATC-37,CN10,3,1981,23560.2486
33633,2,IL,White,62834,1876425,13899,752205,357920,ATC-38,MS00,1,1972,17426.60779
33634,2,TX,Wichita,76309,1061932,19186,2997298,1101175,ATC-38,CN10,8,1977,11933.77766
33635,2,IL,Will,60404,3780285,56498,4373327,6100760,ATC-38,CN10,3,2011,25187.1312
33636,2,TX,Wise,76246,1467276,95255,1095624,830250,ATC-37,MS00,5+,1991,25116.516
33637,2,WI,Wood,54415,1528287,59697,733673,368169,ATC-38,MS00,6,1982,17752.8516
33638,2,MA,Worcester,1452,854211,89876,1142738,1140322,ATC-37,MS00,6,1951,20911.91256
33639,2,MA,Worcester,1523,1260950,35512,2833718,442878,ATC-37,CN00,1,1990,4115.7522
33640,2,MA,Worcester,1655,7487697,11702,2773061,9904140,ATC-37,CN00,8,1971,52297.7472
33641,2,MA,Worcester,1745,9930166,66485,643863,1959814,ATC-37,CN10,6,1964,24495.03763
33642,2,PA,York,17358,794748,46511,1730315,205161,ATC-37,MS00,2,1993,9163.2255
33643,2,PA,Allegheny,15032,967689,44008,2490032,5198089,ATC-37,CN00,2,1957,20879.5632
33644,2,PA,Allegheny,15272,7245430,36354,2523289,9525455,ATC-38,CN10,10,1956,37114.61376
33645,2,PA,Allegheny,15126,9962019,53796,4749285,9171333,ATC-37,CN00,6,1988,64628.3691
33646,2,PA,Allegheny,15210,3721639,28883,1426281,4246325,ATC-38,CN10,5,1984,8480.8152
33647,2,TX,Archer,76379,7604979,29714,4300547,7211452,ATC-37,CN10,5+,2005,33085.48378
33648,2,NJ,Atlantic,8326,2632357,56980,4318632,5746294,ATC-37,CN00,10,2001,24488.18496
33649,2,OH,Auglaize,45895,819166,30803,218234,1880351,ATC-37,MS00,5,1966,17691.324
33650,2,MA,Barnstable,2543,9775377,54112,4053655,1788047,ATC-38,CN00,Over 10,2001,9026.606016
33651,2,PA,Bedford,15545,8058704,66945,1076499,8118362,ATC-37,CN10,4,1988,46765.377
33652,2,TX,Bee,78391,1003274,13081,659076,1604951,ATC-38,MS00,3,2002,10392.25018
33653,2,TX,Bee,78104,333384,36510,229573,1689212,ATC-37,MS00,3,1991,15105.2814
33654,2,OH,Belmont,43951,3362756,31670,2615980,8494147,ATC-38,CN10,4,1974,15664.91724
33655,2,CO,Bent,81038,4310211,95060,2664269,6515933,ATC-38,CN10,5,1958,35213.54602
33656,2,NJ,Bergen,7632,1057419,56549,997453,810136,ATC-37,MS00,5,1957,17529.342
33657,2,PA,Berks,19518,614186,48199,774416,851582,ATC-37,MS00,2,1988,7551.6639
33658,2,PA,Berks,19539,3859688,56278,4916836,4830111,ATC-38,CN00,8,1985,21860.6608
33659,2,PA,Berks,19548,3432377,94610,1750688,3516087,ATC-37,CN10,1,1957,10552.5144
33660,2,MI,Berrien,49129,1421920,45299,1589566,1106941,ATC-38,MS00,4,1963,21984.47328
33661,2,TX,Bexar,78203,8418993,42562,1709770,9426830,ATC-38,CN00,10,2007,15051.38304
33662,2,TX,Bexar,78002,998376,43079,357810,1231726,ATC-37,MS00,5+,1987,12628.7568
33663,2,TX,Bexar,78294,1525263,44704,1671950,1003793,ATC-38,MS00,5,1989,15284.556
33664,2,TX,Bexar,78227,3038037,58327,1326422,2233958,ATC-37,CN00,6,1999,14378.56704
33665,2,PA,Blair,16662,1502286,86400,980281,430801,ATC-38,MS00,2,1967,23758.16256
33666,2,IL,Bond,62019,5786101,74544,4919346,7267227,ATC-37,CN00,5+,1971,42880.18997
33667,2,TX,Bowie,75501,3727024,93379,3342765,2783087,ATC-37,CN10,5,2003,17187.12864
33668,2,PA,Bradford,18840,513091,74914,3704669,7343208,ATC-38,CN00,3,1982,11635.882
33669,2,MI,Branch,49255,1044717,13076,815790,663428,ATC-38,MS00,1,1950,14734.95989
33670,2,TX,Brazos,77803,499223,62519,120314,1091336,ATC-38,MS00,6,2008,10214.73792
33671,2,NY,Bronx,10471,566057,54397,1548755,1371728,ATC-38,MS00,4,1991,15934.2165
33672,2,CO,Broomfield,80020,7626506,42779,485677,3632784,ATC-37,CN10,4,1985,12730.76568
33673,2,TX,Burleson,77836,5885995,30446,3930782,4216409,ATC-37,CN10,5,1983,30377.44512
33674,2,PA,Butler,16030,1966126,62262,1246794,850688,ATC-38,MS00,3,2014,18153.828
33675,2,PA,Butler,16051,1306224,90107,1044071,246986,ATC-38,MS00,6,1956,12899.4624
33676,2,PA,Butler,16056,2030250,10176,887779,5413174,ATC-37,CN00,5,1954,9008.68932
33677,2,PA,Butler,16025,1159290,38280,4609581,1924691,ATC-37,CN00,8,1975,7422.56832
33678,2,WI,Calumet,53062,3369736,43006,2836360,4666618,ATC-38,CN10,4,1970,12967.87536
33679,2,PA,Cambria,15943,1370519,29958,4791923,1214843,ATC-38,CN00,4,1964,15999.64488
33680,2,PA,Cambria,15904,1127869,77364,1310445,1628625,ATC-37,MS00,1,1963,32822.87976
33681,2,TX,Carson,79068,7614671,87762,4963387,2771556,ATC-37,CN00,Over 10,1976,17783.85715
33682,2,TX,Cass,75560,7192401,81531,4047966,1952970,ATC-37,CN10,10,1961,45877.94381
33683,2,TX,Castro,79027,7706932,52383,4360142,7446306,ATC-37,CN00,10,1963,67619.27693
33684,2,NY,Chautauqua,14784,6591647,76449,3454032,3273021,ATC-37,CN10,6,1998,21700.14138
33685,2,NY,Chautauqua,14701,5574317,12076,4954464,4349663,ATC-37,CN10,8,1961,38596.22784
33686,2,NY,Chenango,13809,1071579,75125,563060,1643266,ATC-38,MS00,1,1978,19916.9982
33687,2,PA,Chester,19421,549610,30815,3158151,359133,ATC-38,CN10,1,1988,4097.709
33688,2,PA,Chester,19432,1432586,40862,1639208,954752,ATC-38,MS00,1,2010,14317.27616
33689,2,PA,Chester,19494,4669205,80832,3609852,4751074,ATC-37,CN00,5+,1968,28319.68008
33690,2,PA,Chester,19367,1433776,50958,1346931,227159,ATC-37,MS00,5,2015,7341.1776
33691,2,IL,Christian,62567,582461,92227,772722,1987822,ATC-37,MS00,3,1993,20783.1536
33692,2,PA,Clarion,16258,1149618,55118,1684960,981756,ATC-38,MS00,4,1995,15485.808
33693,2,OH,Clark,45504,3007769,19738,2465021,632608,ATC-37,CN10,5,2004,8820.19584
33694,2,WI,Clark,54437,530762,44573,2036877,9772083,ATC-38,CN10,1,1957,49041.8082
33695,2,IL,Clark,62477,1812748,58529,596980,1626385,ATC-38,MS00,2,2000,14863.55046
33696,2,OH,Clermont,45245,1646557,19295,3802748,8427674,ATC-37,CN00,4,2006,30015.95184
33697,2,MI,Clinton,48808,6243612,51347,4686281,3382486,ATC-38,CN10,5+,1958,51192.31946
33698,2,TX,Collin,75454,4843489,42035,262378,661011,ATC-38,CN00,3,1970,8364.83472
33699,2,PA,Columbia,17814,310214,29572,1514790,1336810,ATC-38,MS00,5,1993,15956.93
33700,2,WI,Columbia,53954,1154368,77689,1544280,122820,ATC-38,MS00,3,1998,10523.93991
33701,2,CO,Conejos,81151,9530262,10365,400802,5003946,ATC-38,CN10,2,1988,35868.9
33702,2,IL,Cook,60626,6763535,97949,2722590,2416309,ATC-37,CN00,4,1992,23760.75834
33703,2,IL,Cook,60445,1919994,57789,736725,1882352,ATC-37,MS00,5,1961,18203.5656
33704,2,IL,Cook,60005,1157342,98304,341729,300189,ATC-37,MS00,1,2016,11021.05171
33705,2,IL,Cook,60153,512409,32432,1664848,680751,ATC-38,MS00,4,1971,22892.2848
33706,2,IL,Crawford,62449,1114609,84612,909614,9018519,ATC-37,CN10,5+,1988,11016.08046
33707,2,PA,Cumberland,17043,4537071,95112,2274143,1045807,ATC-38,CN00,5,2014,11451.07152
33708,2,NJ,Cumberland,8353,1956186,79296,1414669,1895602,ATC-37,MS00,3,2000,29401.6415
33709,2,TX,Dallas,75006,1906117,69391,924180,8586667,ATC-37,CN10,3,1958,16540.3512
